-1.504144072532653809e-01,1.019882559776306152e-01,-1.833118051290512085e-01,-5.761015415191650391e-02,9.393640793859958649e-03,9.991417825222015381e-02
1.050364319235086441e-02,4.056981384754180797e-01,-2.231272518634796198e-01,1.897538751363754272e-01,-2.179529430577531457e-03,6.843004345893859419e-01
6.234285950660705122e-01,-2.736542582511901633e-01,-4.276529431343078502e-01,-3.349759131669997891e-02,1.225116825103759854e+00,8.979239344596863237e-01
-2.112815692089498217e-03,5.826065540313720703e-01,3.596021592617034690e-01,3.367913603782654031e-01,1.614396423101425171e-01,-5.518806219100952370e-01
2.879300534725189320e-01,8.233903408050536887e-01,6.302104830741882546e-01,2.230044826865196228e-02,8.915900588035583496e-01,-6.348067045211791548e-01
2.701190300285816193e-02,-6.332656741142272949e-02,-1.536302864551544189e-01,-8.368079364299774170e-02,1.238755136728286743e-02,-1.985704600811004639e-01
2.410929024219513050e-01,-3.119456231594085471e-01,5.726959228515624556e-01,5.554335713386535645e-01,8.266174346208572665e-02,-1.859263420104980413e-01
4.372713685035705677e-01,-3.617476224899291992e-01,-1.310858201980590776e+00,-1.830668866634369008e-01,1.102543115615844727e+00,1.745131850242614746e+00
-1.885413122177123979e+00,-2.184528923034668058e+00,2.705103635787963867e+00,-1.711389803886413485e+00,-2.507690715789794744e+00,2.610903882980346591e+00
1.552925556898117065e-01,-2.004510164260864258e-02,-2.020778805017471313e-01,9.266944974660873413e-02,-7.274989783763885498e-02,6.392875313758850098e-02
1.253513860702514693e+00,2.815249729156493963e+00,1.776902270317077592e+00,-6.019932627677917480e-01,-2.458689355850219638e+00,-1.898037624359130815e+00
